cross,reference,chr,start,end,crossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr2,14800000,14900000,0,5,8,0,0,13,3,0,0,3,0,0,0,0,0,0,61,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,14900000,15000000,0,29,8,0,2,7,6,0,5,1,0,3,0,0,0,0,41,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15000000,15100000,0,20,7,3,4,5,5,0,3,0,0,0,0,0,0,0,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15100000,15200000,0,7,11,0,2,4,1,0,7,1,1,2,0,0,0,0,47,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15200000,15300000,0,16,8,0,0,4,0,0,0,1,1,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15300000,15400000,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15400000,15500000,0,24,16,0,3,4,12,0,5,3,1,1,0,0,2,0,41,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15500000,15600000,0,14,2,0,0,0,1,0,0,1,0,2,0,0,0,0,91,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15600000,15700000,0,12,5,0,0,1,2,0,1,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15700000,15800000,0,13,13,1,0,3,14,0,1,0,0,3,12,0,2,0,43,0,2,0,9,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15800000,15900000,0,12,8,0,0,5,17,0,0,0,5,0,0,0,2,0,55,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,15900000,16000000,0,10,13,0,1,9,18,0,0,4,2,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16000000,16100000,0,5,7,0,0,18,3,0,0,1,0,0,0,0,0,0,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16100000,16200000,0,40,3,0,0,2,7,0,0,0,0,0,0,0,0,0,64,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16200000,16300000,0,4,5,0,0,0,3,0,1,0,0,0,0,0,0,0,62,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16300000,16400000,0,10,8,0,0,0,0,0,3,0,0,1,0,0,0,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16400000,16500000,0,9,4,0,1,4,14,0,1,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16500000,16600000,0,2,3,0,0,0,4,0,1,2,0,0,0,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16600000,16700000,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16700000,16800000,0,11,3,0,0,6,5,0,0,4,0,0,0,0,0,0,48,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16800000,16900000,0,42,17,1,7,13,5,0,10,3,9,12,4,0,0,0,40,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,16900000,17000000,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17000000,17100000,0,15,4,0,0,0,0,0,0,0,0,2,0,0,0,0,57,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17100000,17200000,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17200000,17300000,0,24,10,0,2,0,14,0,2,2,5,6,4,0,7,0,48,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17300000,17400000,0,12,10,0,0,1,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17400000,17500000,0,13,9,0,4,17,1,0,0,3,0,2,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17500000,17600000,0,18,14,1,1,4,1,0,7,2,1,0,2,0,0,0,52,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17600000,17700000,0,12,6,0,0,0,0,0,2,2,0,0,0,0,0,0,67,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17700000,17800000,0,15,4,0,1,1,9,0,3,0,0,3,2,0,0,0,68,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17800000,17900000,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,17900000,18000000,0,14,11,0,0,1,1,0,0,3,0,0,0,0,0,0,76,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18000000,18100000,0,16,15,2,0,0,12,0,0,1,0,2,1,0,0,0,55,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18100000,18200000,0,15,4,1,1,0,3,0,3,2,0,5,0,0,0,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18200000,18300000,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18300000,18400000,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18400000,18500000,0,6,2,0,0,0,9,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18500000,18600000,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18600000,18700000,0,13,10,0,1,5,24,0,7,3,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18700000,18800000,0,15,14,1,5,6,4,0,8,4,1,0,1,0,5,1,38,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18800000,18900000,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,18900000,19000000,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19000000,19100000,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19100000,19200000,0,11,2,0,2,0,7,0,8,0,0,0,0,0,2,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19200000,19300000,0,7,7,0,4,4,9,0,8,0,2,2,2,0,4,0,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19300000,19400000,0,9,6,0,0,0,0,0,0,1,0,4,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19400000,19500000,0,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19500000,19600000,0,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19600000,19700000,0,10,12,0,2,3,9,0,3,6,0,1,0,0,0,0,51,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19700000,19800000,0,11,8,1,0,21,7,0,1,4,1,3,0,0,2,0,59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19800000,19900000,0,15,7,1,1,4,7,0,1,1,0,1,0,0,0,0,34,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19900000,20000000,0,5,9,0,2,45,0,0,4,3,0,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20000000,20100000,0,10,10,0,2,6,12,0,11,1,2,6,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20100000,20200000,0,18,14,0,2,10,20,0,5,3,1,0,2,0,0,0,43,1,3,0,6,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20200000,20300000,0,15,6,0,0,0,19,0,0,3,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20300000,20400000,0,17,5,0,0,0,4,0,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20400000,20500000,0,19,4,0,0,0,18,0,0,1,0,0,0,0,0,0,48,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20500000,20600000,0,30,7,0,3,3,16,0,3,1,1,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20600000,20700000,1,26,16,1,3,8,15,0,6,2,4,4,0,0,0,0,61,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20700000,20800000,0,52,20,0,13,7,27,0,5,3,3,2,5,0,4,0,26,6,4,0,2,0,0,6,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20800000,20900000,0,15,11,0,1,15,13,1,1,1,1,3,0,0,0,0,51,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20900000,21000000,0,8,20,1,2,5,14,0,9,4,6,5,3,0,0,0,11,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21000000,21100000,0,14,4,2,1,5,4,0,1,3,0,1,7,0,6,0,44,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21100000,21200000,0,12,14,0,0,4,0,0,2,1,0,5,1,0,0,1,70,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21200000,21300000,0,19,11,3,1,5,10,0,6,3,0,1,5,0,10,0,43,3,3,2,18,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21300000,21400000,0,7,7,0,3,12,5,0,0,1,0,0,0,0,0,0,67,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21400000,21500000,0,6,13,0,1,18,3,0,0,1,0,0,0,0,2,0,46,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21500000,21600000,0,29,19,2,4,15,4,0,9,6,1,9,3,0,1,1,44,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21600000,21700000,0,23,17,1,5,12,14,0,7,2,2,3,2,0,4,0,38,0,2,3,4,0,0,3,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21700000,21800000,0,14,10,0,5,7,33,0,12,3,2,3,0,0,3,0,21,0,0,1,2,0,0,5,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21800000,21900000,0,7,1,3,0,0,0,0,2,2,0,4,4,0,3,0,37,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21900000,22000000,0,23,24,0,4,3,20,0,8,4,5,3,0,0,0,0,48,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22000000,22100000,0,8,17,2,6,79,7,0,4,5,1,0,8,0,2,0,9,1,3,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22100000,22200000,0,7,2,0,1,7,4,0,0,1,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22200000,22300000,0,9,6,0,0,0,2,0,0,0,0,2,0,0,0,0,43,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22300000,22400000,0,21,5,0,0,1,0,0,0,0,0,3,0,0,0,0,77,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22400000,22500000,0,29,14,0,0,0,0,0,0,0,0,13,0,0,0,0,51,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22500000,22600000,0,15,12,2,2,3,5,0,4,0,0,3,7,0,1,0,42,6,3,0,4,0,1,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22600000,22700000,0,43,20,0,6,10,17,0,7,6,0,5,0,0,4,0,35,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22700000,22800000,0,11,11,0,4,8,2,0,2,7,1,5,1,0,1,0,53,0,1,1,4,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22800000,22900000,0,28,11,1,2,3,19,0,5,1,3,8,3,0,2,0,46,2,5,2,1,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22900000,23000000,0,20,11,0,0,2,0,0,1,2,1,0,2,0,0,0,61,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23000000,23100000,0,21,13,0,0,1,7,0,0,2,0,0,0,0,0,0,55,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23100000,23200000,0,32,27,1,3,36,11,0,3,5,6,4,0,0,0,0,38,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23200000,23300000,0,30,22,2,6,12,6,0,4,4,1,5,0,0,4,0,50,0,2,0,4,0,1,0,0,0,2,0,0,1,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23300000,23400000,0,20,18,2,2,10,18,1,6,6,3,1,0,0,0,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23400000,23500000,0,25,14,0,6,13,8,0,5,3,3,11,0,1,1,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23500000,23600000,0,11,14,0,0,13,2,0,0,1,0,6,0,0,1,0,42,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23600000,23700000,0,21,8,3,0,9,23,0,10,0,2,2,2,0,1,0,35,3,0,6,10,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23700000,23800000,0,26,17,3,0,21,19,0,8,3,0,1,0,0,2,0,18,5,2,2,14,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23800000,23900000,0,41,14,0,4,21,24,0,11,7,0,10,1,0,2,0,12,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,23900000,24000000,0,16,10,0,2,5,6,0,2,2,1,2,1,0,1,0,65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24000000,24100000,0,20,9,2,1,5,17,0,2,5,1,4,0,0,2,0,37,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24100000,24200000,0,32,18,2,3,1,17,2,2,9,1,5,1,0,0,0,33,5,10,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24200000,24300000,0,11,7,0,0,4,22,0,0,0,4,0,0,0,0,0,32,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24300000,24400000,0,17,11,0,1,4,26,0,5,1,3,2,0,0,0,0,38,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24400000,24500000,0,15,11,0,2,24,35,0,4,10,6,2,2,0,4,0,23,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24500000,24600000,0,15,14,0,1,14,9,0,3,4,4,1,1,0,0,0,55,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24600000,24700000,0,15,10,0,0,2,4,0,0,0,0,0,0,0,0,0,69,7,1,0,1,0,0,5,0,1,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24700000,24800000,0,16,6,0,3,17,7,0,3,1,4,6,1,0,0,1,51,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24800000,24900000,0,40,23,0,2,25,19,3,2,4,8,6,0,0,0,0,21,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24900000,25000000,0,53,10,0,0,4,6,4,0,3,3,5,0,0,0,0,30,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25000000,25100000,0,55,12,0,2,11,7,6,2,3,0,6,5,0,0,0,16,0,4,0,0,0,0,0,1,0,0,0,0,6,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25100000,25200000,1,43,27,0,3,10,9,0,6,2,0,18,4,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25200000,25300000,1,34,15,0,0,5,14,0,3,4,1,1,1,0,0,1,56,0,3,5,0,0,0,0,1,0,0,0,1,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25300000,25400000,0,39,25,0,4,4,24,0,5,3,5,1,1,0,0,0,98,0,9,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25400000,25500000,0,60,11,0,5,16,19,0,5,1,4,0,1,0,2,0,33,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25500000,25600000,0,25,13,2,4,4,17,0,2,6,1,3,1,0,1,0,25,1,6,6,0,0,0,2,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25600000,25700000,1,30,26,0,8,28,8,1,17,5,4,2,2,0,0,0,9,1,11,0,4,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25700000,25800000,0,25,15,0,4,10,7,0,6,3,2,0,1,0,0,0,57,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25800000,25900000,0,23,20,2,3,5,15,0,7,4,6,6,6,0,0,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,25900000,26000000,0,26,6,0,3,11,23,1,6,2,4,0,0,0,3,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26000000,26100000,0,27,6,0,1,3,14,0,2,3,2,2,0,0,1,0,45,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26100000,26200000,0,43,16,3,2,11,14,1,1,6,3,4,1,0,1,0,35,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26200000,26300000,0,23,14,0,0,2,33,0,8,0,2,5,0,0,0,0,41,3,9,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26300000,26400000,0,36,22,0,0,3,10,0,3,2,0,8,1,0,0,0,62,3,15,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26400000,26500000,0,35,18,0,3,5,5,1,1,1,0,6,1,0,0,0,38,1,6,0,2,0,0,0,0,0,0,0,0,3,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26500000,26600000,0,43,17,0,2,11,21,2,0,3,0,9,5,0,0,0,20,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26600000,26700000,0,23,19,0,8,2,28,0,6,8,3,2,0,0,0,0,21,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26700000,26800000,0,13,15,1,0,6,8,0,2,6,0,4,1,0,2,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26800000,26900000,0,10,23,3,3,9,25,0,13,4,0,1,2,0,0,0,29,3,2,3,12,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,26900000,27000000,0,12,25,0,2,2,23,0,2,8,3,4,0,0,0,0,34,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27000000,27100000,0,28,18,4,2,10,37,0,9,8,3,3,2,0,2,0,22,5,1,1,3,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27100000,27200000,0,38,19,2,4,23,22,0,13,6,0,7,3,0,2,0,10,0,3,0,4,0,0,0,1,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27200000,27300000,0,19,15,0,5,5,13,1,2,2,5,1,4,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,2,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27300000,27400000,0,22,24,0,11,3,5,1,7,9,7,0,3,0,0,0,15,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27400000,27500000,0,53,30,0,6,15,16,1,2,5,11,5,0,0,0,0,26,5,9,6,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27500000,27600000,0,43,23,1,6,13,27,1,9,5,1,20,2,0,0,0,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27600000,27700000,0,55,27,0,0,9,17,5,2,5,0,7,3,0,0,0,13,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27700000,27800000,0,79,17,0,0,23,7,11,2,3,1,9,0,0,0,0,31,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27800000,27900000,0,44,15,0,4,12,14,6,2,4,4,3,0,0,0,0,41,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,27900000,28000000,0,23,19,1,9,17,23,2,7,7,5,4,0,0,0,1,27,0,1,6,4,0,0,1,0,0,0,0,0,0,0,0.0,0
